,symbol,open_date,close_date,open_price,close_price,position_size,exit_reason,profit_loss,change_pct,trade_commission,cumulative_return
749,5871,2021-10-29,2021-11-24,268.5,244.0,50862,Low prediction,-1246119.0,-9.124767225325881,74376.13837500001,1264194636.804255
750,3702,2021-11-01,2021-11-24,52.4,50.4,260436,Low prediction,-520872.0,-3.8167938931297662,77529.19284,1263596235.611415
751,3702,2021-11-02,2021-11-24,53.0,50.4,268406,Low prediction,-697855.6000000003,-4.9056603773584895,80131.26927,1262818248.7421448
752,5871,2021-11-02,2021-11-24,275.0,244.0,51729,Low prediction,-1603599.0,-11.272727272727268,76123.103175,1261138526.63897
753,5269,2021-11-24,2021-11-29,1955.0,1815.0,6270,Low prediction,-877800.0,-7.161125319693095,67824.1575,1260192902.4814699
754,2356,2021-10-12,2021-11-30,26.4,26.2,378363,Low prediction,-75672.59999999973,-0.7575757575757569,58099.530464999996,1260059130.3510048
755,2356,2021-10-13,2021-11-30,26.7,26.2,368752,Low prediction,-184376.0,-1.8726591760299671,56781.35484,1259817972.9961648
756,6415,2021-11-02,2021-11-30,4580.0,4555.0,3106,Low prediction,-77650.0,-0.545851528384278,82875.45675,1259657447.539415
757,1476,2021-11-08,2021-11-30,612.0,591.0,19813,Low prediction,-416073.0,-3.4313725490196068,69093.379575,1259172281.1598399
758,1476,2021-11-12,2021-11-30,660.0,591.0,16646,Low prediction,-1148574.0,-10.45454545454545,59187.766050000006,1257964519.3937898
759,1476,2021-11-22,2021-11-30,634.0,591.0,24012,Low prediction,-1032516.0,-6.782334384858046,84489.2235,1256847514.1702898
760,1476,2021-11-24,2021-11-30,620.0,591.0,19773,Low prediction,-573417.0,-4.677419354838708,69179.30077500001,1256204917.8695147
761,2454,2021-11-24,2021-11-30,1045.0,1050.0,11731,Low prediction,58655.0,0.4784688995215225,71974.084125,1256191598.7853897
762,6415,2021-11-24,2021-11-30,4710.0,4555.0,2602,Low prediction,-403310.0,-3.290870488322717,69909.56025000001,1255718379.2251396
763,2887,2021-07-19,2021-12-01,16.7,18.3,651462,Low prediction,1042339.2000000009,9.580838323353301,68256.93105,1256692461.4940896
764,2887,2021-07-26,2021-12-01,17.2,18.3,700479,Low prediction,770526.900000001,6.395348837209314,73891.77851250001,1257389096.6155772
765,2887,2021-07-30,2021-12-01,17.05,18.3,678533,Low prediction,848166.25,7.331378299120228,71431.71340875,1258165831.1521685
766,2887,2021-08-12,2021-12-01,17.15,18.3,944696,Low prediction,1086400.400000002,6.705539358600587,99586.30971,1259152645.2424586
767,2887,2021-09-03,2021-12-01,18.85,18.3,627309,Low prediction,-345019.9500000004,-2.917771883289133,67648.21842375002,1258739977.074035
768,2887,2021-09-06,2021-12-01,19.2,18.3,615875,Low prediction,-554287.4999999991,-4.687499999999989,66722.3578125,1258118967.2162225
769,2887,2021-09-07,2021-12-01,18.2,18.3,649717,Low prediction,64971.70000000092,0.5494505494505475,69462.8687625,1258114476.04746
770,2887,2021-09-08,2021-12-01,18.15,18.3,651510,Low prediction,97726.50000000138,0.826446280991755,69608.1427875,1258142594.4046726
771,2887,2021-09-09,2021-12-01,17.7,18.3,663545,Low prediction,398127.00000000093,3.3898305084745894,70468.47899999999,1258470252.9256725
772,2887,2021-09-13,2021-12-01,18.25,18.3,635597,Low prediction,31779.850000000453,0.273972602739736,67998.55054875,1258434034.225124
773,2887,2021-09-14,2021-12-01,18.6,18.3,623646,Low prediction,-187093.80000000045,-1.6129032258064502,67031.03119500002,1258179909.3939288
774,2887,2021-09-22,2021-12-01,17.8,18.3,648190,Low prediction,324095.0,2.8089887640449396,68930.14507500001,1258435074.2488537
775,3661,2021-11-24,2021-12-01,1120.0,1000.0,10946,Low prediction,-1313520.0,-10.71428571428571,65905.86600000001,1257055648.3828537
776,2888,2021-11-24,2021-12-02,11.35,10.55,1080149,Low prediction,-864119.1999999989,-7.048458149779724,67895.46576749999,1256123633.7170863
777,2618,2021-11-05,2021-12-09,21.6,29.2,530456,Low prediction,4031465.5999999987,35.18518518518516,84867.65544,1260070231.6616464
778,2618,2021-11-24,2021-12-09,26.05,29.2,470621,Low prediction,1482456.1499999994,12.092130518234168,78278.97920624999,1261474408.8324401
779,2618,2021-11-30,2021-12-09,25.0,29.2,465343,Low prediction,1954440.5999999996,16.799999999999994,76704.813405,1263352144.6190352
780,2618,2021-12-01,2021-12-09,24.7,29.2,492293,Low prediction,2215318.5,18.218623481781382,80936.6613975,1265486526.4576378
781,3037,2021-10-21,2021-12-15,145.5,218.0,82413,Low prediction,5974942.5,49.828178694158076,96587.00583750001,1271364881.9518003
782,3037,2021-10-22,2021-12-15,145.0,218.0,110788,Low prediction,8087524.0,50.34482758620689,129763.21470000001,1279322642.7371004
783,3037,2021-10-25,2021-12-15,143.0,218.0,112338,Low prediction,8425350.0,52.44755244755244,131258.52765,1287616734.2094502
784,3037,2021-10-26,2021-12-15,157.0,218.0,94603,Low prediction,5770783.0,38.85350318471337,112423.840125,1293275093.3693252
785,3037,2021-10-27,2021-12-15,171.0,218.0,86858,Low prediction,4082326.0,27.485380116959067,104952.69284999999,1297252466.676475
786,3037,2021-10-28,2021-12-15,176.0,218.0,77594,Low prediction,3258948.0,23.863636363636353,94311.62730000001,1300417103.049175
787,3037,2021-10-29,2021-12-15,179.5,218.0,76081,Low prediction,2929118.5,21.448467966573826,92852.1054375,1303253369.4437375
788,3037,2021-11-01,2021-12-15,197.5,218.0,69098,Low prediction,1416509.0,10.379746835443049,86102.154075,1304583776.2896626
789,3037,2021-11-02,2021-12-15,192.5,218.0,73899,Low prediction,1884424.5,13.24675324675324,91558.08978750001,1306376642.699875
790,3037,2021-11-05,2021-12-15,190.5,218.0,60146,Low prediction,1654015.0,14.435695538057747,74347.22242500001,1307956310.4774501
791,2303,2021-11-22,2021-12-15,65.5,62.5,232432,Low prediction,-697296.0,-4.580152671755721,85976.5968,1307173037.88065
792,2303,2021-11-24,2021-12-15,62.7,62.5,195528,Low prediction,-39105.60000000056,-0.31897926634769647,71545.65048000001,1307062386.63017
793,3037,2021-11-24,2021-12-15,196.5,218.0,62390,Low prediction,1341385.0,10.941475826972002,77654.49337499999,1308326117.136795
794,2303,2021-12-09,2021-12-15,65.1,62.5,218357,Low prediction,-567728.1999999988,-3.9938556067588227,80645.79081,1307677743.1459851
795,2610,2021-11-24,2021-12-17,28.3,26.55,433204,Low prediction,-758107.0,-6.183745583038869,68364.464745,1306851271.68124
796,2610,2021-11-30,2021-12-17,26.4,26.55,440665,Low prediction,66099.75000000095,0.5681818181818343,68348.79399375,1306849022.6372464
797,2610,2021-12-01,2021-12-17,25.45,26.55,477785,Low prediction,525563.5000000007,4.322200392927322,73459.44375,1307301126.6934965
798,3653,2021-12-15,2021-12-17,406.0,422.0,41618,Low prediction,665888.0,3.9408866995073843,101793.4662,1307865221.2272964
799,2345,2021-11-30,2021-12-20,291.0,256.0,39977,Low prediction,-1399195.0,-12.02749140893471,61863.408075,1306404162.8192213
800,9945,2021-10-29,2021-12-22,70.5,62.5,193712,Low prediction,-1549696.0,-11.34751773049646,73034.26680000001,1304781432.5524213
801,9945,2021-11-01,2021-12-22,71.8,62.5,190068,Low prediction,-1767632.3999999994,-12.95264623955431,72012.48867,1302941787.6637514
802,9945,2021-11-02,2021-12-22,71.1,62.5,200081,Low prediction,-1720696.599999999,-12.0956399437412,75606.60828,1301145484.4554713
803,2890,2021-11-05,2021-12-22,14.1,15.95,812614,Low prediction,1503335.8999999997,13.120567375886516,73680.7271475,1302575139.6283238
804,2890,2021-11-24,2021-12-22,15.4,15.95,796084,Low prediction,437846.19999999914,3.5714285714285587,73656.676995,1302939329.1513288
805,2890,2021-11-30,2021-12-22,15.0,15.95,775572,Low prediction,736793.3999999994,6.333333333333324,71316.753795,1303604805.7975338
806,2409,2021-11-24,2021-12-23,21.0,22.35,583793,Low prediction,788120.5500000009,6.428571428571428,75206.40348375001,1304317719.94405
807,2379,2021-12-09,2021-12-23,565.0,579.0,25159,Low prediction,352226.0,2.4778761061946986,84715.3848,1304585230.55925
808,2883,2021-11-24,2021-12-29,17.0,17.2,721158,Low prediction,144231.59999999948,1.17647058823529,72357.38793,1304657104.77132
809,3034,2021-11-24,2021-12-30,482.0,534.0,25435,Low prediction,1322620.0,10.788381742738595,77571.663,1305902153.10832
810,3034,2021-11-30,2021-12-30,472.0,534.0,24647,Low prediction,1528114.0,13.135593220338993,74817.20085,1307355449.90747
811,3034,2021-12-01,2021-12-30,465.5,534.0,26121,Low prediction,1789288.5,14.715359828141782,79049.6557875,1309065688.7516825
812,2377,2021-11-30,2022-01-03,164.0,161.0,70936,Low prediction,-212808.0,-1.8292682926829285,67114.323,1308785766.4286826
813,2377,2021-12-01,2022-01-03,164.0,161.0,74144,Low prediction,-222432.0,-1.8292682926829285,70149.492,1308493184.9366825
814,2376,2021-10-21,2022-01-04,113.5,157.0,105648,Low prediction,4595688.0,38.32599118942732,90483.5502,1312998389.3864825
815,2376,2021-10-22,2022-01-04,106.5,157.0,150838,Low prediction,7617319.0,47.41784037558685,127682.48152500001,1320488025.9049575
816,2376,2021-10-25,2022-01-04,105.0,157.0,152993,Low prediction,7955636.0,49.523809523809526,129179.63955,1328314482.2654076
817,2376,2021-10-26,2022-01-04,104.5,157.0,142131,Low prediction,7461877.5,50.23923444976077,119907.0415125,1335656452.723895
818,2376,2021-10-27,2022-01-04,106.5,157.0,139463,Low prediction,7042881.5,47.41784037558685,118053.6862125,1342581280.5376825
819,2376,2021-10-28,2022-01-04,107.0,157.0,127631,Low prediction,6381550.0,46.728971962616825,108128.9832,1348854701.5544825
820,2376,2021-10-29,2022-01-04,108.5,157.0,125867,Low prediction,6104549.5,44.70046082949308,106903.5631125,1354852347.49137
821,2376,2021-11-01,2022-01-04,115.0,157.0,118668,Low prediction,4984056.0,36.521739130434774,101888.3448,1359734515.14657
822,2376,2021-11-02,2022-01-04,120.0,157.0,118546,Low prediction,4386202.0,30.833333333333336,102628.23585,1364018088.9107199
823,2376,2021-11-05,2022-01-04,125.0,157.0,91662,Low prediction,2933184.0,25.6,80007.17670000001,1366871265.7340198
824,2376,2021-11-24,2022-01-04,134.0,157.0,91489,Low prediction,2104247.0,17.164179104477604,81029.52007500001,1368894483.2139447
825,2376,2021-11-25,2022-01-04,133.5,157.0,91843,Low prediction,2158310.5,17.602996254681646,81277.61088749999,1370971516.1030571
826,2376,2021-12-01,2022-01-04,134.5,157.0,90405,Low prediction,2034112.5,16.728624535315983,80133.8619375,1372925494.7411196
827,2609,2021-12-15,2022-01-04,120.5,115.0,140224,Low prediction,-771232.0,-4.56431535269709,95434.7016,1372058828.0395195
828,3661,2021-12-15,2022-01-04,930.0,1000.0,18168,Low prediction,1271760.0,7.526881720430101,104470.542,1373226117.4975195
829,2609,2021-12-16,2022-01-04,124.0,115.0,136269,Low prediction,-1226421.0,-7.258064516129037,93422.619675,1371906273.8778446
830,2609,2021-12-17,2022-01-04,123.0,115.0,108003,Low prediction,-864024.0,-6.504065040650408,73890.25245,1370968359.6253946
831,2609,2021-12-22,2022-01-04,126.0,115.0,97996,Low prediction,-1077956.0,-8.730158730158733,67462.8963,1369822940.7290945
832,5876,2021-09-13,2022-01-05,45.75,47.0,253547,Low prediction,316933.75,2.732240437158473,69261.11705625,1370070613.3620384
833,5876,2021-09-14,2022-01-05,45.4,47.0,255522,Low prediction,408835.20000000036,3.524229074889873,69673.18374000001,1370409775.3782983
834,2347,2021-11-10,2022-01-05,58.0,65.3,176564,Low prediction,1288917.1999999995,12.586206896551722,65611.62381,1371633080.9544883
835,5876,2021-12-01,2022-01-05,45.5,47.0,267252,Low prediction,400878.0,3.296703296703307,72909.68625,1371961049.2682383
836,2615,2021-12-15,2022-01-05,192.0,189.5,88005,Low prediction,-220012.5,-1.302083333333337,97873.6606875,1371643163.1075509
837,2347,2021-12-16,2022-01-05,65.8,65.3,256798,Low prediction,-128399.0,-0.7598784194528863,98281.088565,1371416483.0189857
838,2615,2021-12-16,2022-01-05,202.0,189.5,83651,Low prediction,-1045637.5,-6.188118811881194,94223.4407625,1370276622.0782232
839,2347,2021-12-17,2022-01-05,65.6,65.3,202503,Low prediction,-60750.89999999943,-0.45731707317072656,77443.72854749998,1370138427.4496758
840,2347,2021-12-20,2022-01-05,66.3,65.3,153460,Low prediction,-153460.0,-1.5082956259426794,58841.1678,1369926126.2818758
841,2347,2021-12-22,2022-01-05,65.2,65.3,189379,Low prediction,18937.899999998925,0.15337423312882237,72316.7383875,1369872747.4434884
842,2615,2021-12-22,2022-01-05,205.5,189.5,60086,Low prediction,-961376.0,-7.785888077858882,67979.79825,1368843391.6452384
843,2603,2021-12-15,2022-01-06,134.0,139.5,126097,Low prediction,693533.5,4.104477611940305,101916.3240375,1369435008.8212008
844,2603,2021-12-16,2022-01-06,141.0,139.5,119839,Low prediction,-179758.5,-1.0638297872340385,98053.7677875,1369157196.5534134
845,2603,2021-12-17,2022-01-06,140.5,139.5,94550,Low prediction,-94550.0,-0.7117437722419906,77294.625,1368985351.9284134
846,2603,2021-12-22,2022-01-06,142.0,139.5,86954,Low prediction,-217385.0,-1.7605633802816878,71270.75917500001,1368696696.1692383
847,6669,2021-11-02,2022-01-07,910.0,1055.0,15632,Low prediction,2266640.0,15.934065934065945,93246.834,1370870089.3352382
848,6669,2021-11-24,2022-01-07,1000.0,1055.0,12260,Low prediction,674300.0,5.499999999999994,74704.7775,1371469684.5577383
849,6669,2021-12-15,2022-01-07,1070.0,1055.0,15791,Low prediction,-236865.0,-1.4018691588784993,97795.636875,1371135023.9208634
850,3443,2022-01-05,2022-01-07,588.0,548.0,25119,Low prediction,-1004760.0,-6.802721088435371,81958.2732,1370048305.6476634
851,2345,2022-01-06,2022-01-07,269.0,268.0,54964,Low prediction,-54964.0,-0.371747211895912,86250.8829,1369907090.7647634
852,2382,2021-11-24,2022-01-10,87.9,93.5,139472,Low prediction,781043.1999999993,6.3708759954493654,75174.71064,1370612959.2541234
853,2382,2021-11-25,2022-01-10,87.6,93.5,139967,Low prediction,825805.3000000007,6.735159817351599,75381.6772725,1371363382.8768508
854,2382,2021-12-01,2022-01-10,86.3,93.5,140899,Low prediction,1014472.8000000004,8.342989571263049,75622.60678500001,1372302233.0700657
855,2454,2021-12-01,2022-01-10,1020.0,1080.0,11921,Low prediction,715260.0,5.882352941176472,74297.6325,1372943195.4375658
856,2382,2021-12-09,2022-01-10,89.1,93.5,159544,Low prediction,701993.6000000009,4.938271604938271,86266.23852000001,1373558922.7990458
857,3037,2022-01-04,2022-01-10,234.5,213.0,74559,Low prediction,-1603018.5,-9.168443496801704,95188.5433125,1371860715.7557333
858,3037,2022-01-05,2022-01-10,237.0,213.0,62320,Low prediction,-1495680.0,-10.126582278481012,79785.18000000001,1370285250.5757332
859,3037,2022-01-06,2022-01-10,228.0,213.0,64849,Low prediction,-972735.0,-6.578947368421051,82191.243825,1369230324.3319082
860,3037,2022-01-07,2022-01-10,222.0,213.0,66715,Low prediction,-600435.0,-4.054054054054057,83985.845625,1368545903.4862833
861,5880,2021-09-13,2022-01-11,22.0,26.3,527263,Low prediction,2267230.9000000004,19.545454545454554,77891.2448325,1370735243.141451
862,5880,2021-09-14,2022-01-11,22.1,26.3,524921,Low prediction,2204668.1999999997,19.004524886877828,77620.06827,1372862291.273181
863,2059,2021-10-27,2022-01-11,400.0,465.0,37131,Low prediction,2413515.0,16.250000000000007,97566.343875,1375178239.929306
864,2059,2021-11-01,2022-01-11,430.0,465.0,31736,Low prediction,1110760.0,8.139534883720923,84747.02100000001,1376204252.9083061
865,2059,2021-11-03,2022-01-11,419.0,465.0,33951,Low prediction,1561746.0,10.978520286396186,90129.71970000002,1377675869.188606
866,2059,2021-11-05,2022-01-11,418.5,465.0,27378,Low prediction,1273077.0,11.111111111111116,72660.869775,1378876285.318831
867,2059,2021-11-10,2022-01-11,471.5,465.0,21718,Low prediction,-141167.0,-1.378579003181335,59279.552475000004,1378675838.766356
868,2059,2021-11-12,2022-01-11,461.0,465.0,23833,Low prediction,95332.0,0.8676789587852562,64695.87015,1378706474.896206
869,2059,2021-11-22,2022-01-11,473.0,465.0,32186,Low prediction,-257488.0,-1.6913319238900604,87920.88690000001,1378361066.009306
870,2059,2021-11-24,2022-01-11,478.0,465.0,25647,Low prediction,-333411.0,-2.7196652719665315,70241.362425,1377957413.6468809
871,3533,2021-11-24,2022-01-11,686.0,732.0,17871,Low prediction,822066.0,6.705539358600587,75355.75215,1378704123.8947308
872,5880,2021-11-24,2022-01-11,23.6,26.3,519490,Low prediction,1402622.9999999995,11.440677966101687,77927.396175,1380028819.498556
873,2059,2021-11-25,2022-01-11,467.0,465.0,26254,Low prediction,-52508.0,-0.4282655246252709,71492.26740000001,1379904819.2311559
874,2059,2021-11-29,2022-01-11,468.0,465.0,24174,Low prediction,-72522.0,-0.6410256410256387,65862.66735,1379766434.5638058
875,2059,2021-11-30,2022-01-11,476.0,465.0,24440,Low prediction,-268840.0,-2.310924369747902,66866.00700000001,1379430728.5568058
876,3533,2021-11-30,2022-01-11,704.0,732.0,16525,Low prediction,462700.0,3.9772727272727293,70104.0075,1379823324.549306
877,2059,2021-12-01,2022-01-11,481.5,465.0,25253,Low prediction,-416674.5,-3.4267912772585674,69288.2344125,1379337361.8148935
878,3533,2021-12-01,2022-01-11,680.0,732.0,17881,Low prediction,929812.0,7.647058823529407,75245.0361,1380191928.7787936
879,2059,2021-12-02,2022-01-11,485.5,465.0,23335,Low prediction,-478367.5,-4.222451081359424,64158.7074375,1379649402.571356
880,5880,2021-12-15,2022-01-11,24.75,26.3,682713,Low prediction,1058205.1500000004,6.2626262626262585,103530.86627625,1380604076.85508
881,1519,2021-12-29,2022-01-11,37.1,39.55,332384,Low prediction,814340.7999999985,6.603773584905648,75742.41948,1381342675.2356
882,1519,2021-12-30,2022-01-11,37.3,39.55,361525,Low prediction,813431.25,6.03217158176943,82485.99590625,1382073620.4896936
883,1519,2022-01-03,2022-01-11,37.6,39.55,308795,Low prediction,602150.2499999987,5.18617021276595,70587.06305625,1382605183.6766374
884,1519,2022-01-04,2022-01-11,36.9,39.55,473824,Low prediction,1255633.5999999994,7.181571815718146,107838.19644,1383752979.0801973
885,2105,2022-01-04,2022-01-11,35.9,35.3,487022,Low prediction,-292213.2000000007,-1.6713091922005652,100988.88191999999,1383359776.9982774
886,3533,2022-01-04,2022-01-11,750.0,732.0,23312,Low prediction,-419616.0,-2.400000000000002,100424.5992,1382839736.3990774
887,2395,2021-11-24,2022-01-12,388.5,393.0,31556,Low prediction,142002.0,1.158301158301156,72346.46895000001,1382909391.9301274
888,3706,2021-11-24,2022-01-12,33.95,33.7,361111,Low prediction,-90277.75,-0.7363770250368162,71319.87388875001,1382747794.3062387
889,2395,2021-11-25,2022-01-12,390.0,393.0,31438,Low prediction,94314.0,0.7692307692307665,72143.13645,1382769965.1697886
890,2395,2021-11-30,2022-01-12,372.0,393.0,31272,Low prediction,656712.0,5.645161290322576,70960.077,1383355717.0927887
891,3706,2021-12-01,2022-01-12,31.7,33.7,383595,Low prediction,767190.0000000014,6.309148264984232,74530.590525,1384048376.5022638
892,3706,2022-01-04,2022-01-12,34.8,33.7,502418,Low prediction,-552659.7999999971,-3.1609195402298673,99836.736825,1383395879.9654388
893,2376,2022-01-05,2022-01-12,152.5,143.0,96852,Low prediction,-920094.0,-6.229508196721312,82332.67455,1382393453.2908888
